relative_time,AccX,AccY,AccZ
6572,0.012424163818359375,4.895719299316407,8.42133773803711
6638,0.03577560424804688,4.916226654052735,8.4256787109375
6704,0.03143463134765625,4.861141204833984,8.330177307128906
6771,-0.3062631225585938,4.80725326538086,8.793014831542969
6838,-0.2746788024902344,4.80725326538086,8.353229370117187
6905,-0.2597099304199219,4.825215911865235,8.362360382080078
6971,-0.4225712585449219,4.769082641601563,8.101452941894532
7038,-0.5730084228515625,4.912035369873047,8.70784194946289
7105,-0.027542724609375003,5.051994323730469,9.159303131103517
7172,0.29413833618164065,4.854854278564454,8.45531707763672
7244,0.7852670288085938,4.259242858886719,8.455616455078125
7306,1.1018586730957032,4.165088653564453,9.121431884765625
7373,0.9623487854003907,4.202061767578125,8.901688842773439
7439,0.05358856201171875,4.125121765136719,8.617130584716797
7505,0.02305206298828125,4.530179443359375,8.409212951660157
7572,-0.415535888671875,4.710704040527344,8.237669677734376
7638,-0.14609619140625002,4.661456451416016,8.721763000488282
7705,0.1454974365234375,4.517306213378906,8.914861450195312
7772,0.06870712280273437,4.459226989746094,8.550968170166016
7839,0.18052459716796876,4.570296020507813,8.587641906738282
7906,0.32781829833984377,4.697082366943359,8.745713195800782
7973,0.28291168212890627,4.698728942871094,8.687484283447265
8039,-0.05673202514648438,4.563260650634766,8.640631713867188
8106,0.10298583984375001,4.596341857910157,8.670569458007813
8173,0.11181747436523438,4.489314422607422,8.378975830078126
8238,-0.3769161987304688,4.461322631835937,8.97563507080078
8305,-0.31180160522460937,4.608017578125001,8.710386657714844
8372,-0.178428955078125,4.64394287109375,8.39304656982422
8438,-0.23905288696289065,4.610262908935547,8.655001831054689
8505,-0.233514404296875,4.81443832397461,8.839118957519531
8572,0.2544708251953125,4.758305053710938,8.52956268310547
8638,0.1483415222167969,4.667593688964844,8.380323028564453
8705,0.026195526123046875,4.706063690185547,8.769513702392578
8772,0.10328521728515626,4.7963259887695315,8.445886688232422
8838,-0.024698638916015626,4.735702056884766,8.61922622680664
8905,-0.036374359130859374,4.571643218994141,8.510851593017579
8972,-0.23740631103515628,4.595294036865234,8.585695953369141
9038,-0.398770751953125,4.650379486083985,8.51234848022461
9105,-0.4785548400878907,4.7363008117675784,8.791817321777344
9172,-0.21001327514648438,4.822072448730469,8.483907623291016
9238,-0.27333160400390627,4.647086334228516,8.391549682617187
9305,-0.02544708251953125,4.706063690185547,8.400830383300782
9372,0.030237121582031252,4.688550109863281,8.530760192871094
9438,-0.6671626281738282,4.5568240356445315,8.891659698486329
9505,-0.9759704589843751,4.678820343017579,8.756490783691406
9572,-1.2699591064453126,4.799469451904297,8.437055053710939
9638,-1.3894107055664062,4.812192993164063,8.264314270019531
9705,-1.9104771423339846,4.817132720947266,8.783883819580078
9772,-1.713337097167969,4.8192283630371096,8.457562408447266
9838,-1.6025674438476563,4.698878631591797,8.231532440185548
9905,-1.5450869750976564,4.68031723022461,8.397237854003906
9971,-1.4184503173828125,4.8313531494140625,8.779093780517579
10038,-1.1072474670410157,4.860093383789063,8.37583236694336
10105,-1.799857177734375,5.03672607421875,7.315886535644531
10197,-1.3751902770996094,4.716392211914063,8.565338287353516
10239,-1.1713142395019531,4.627028045654297,8.155490570068359
10305,-1.3663586425781251,4.58212142944336,8.791368255615234
10372,-1.230890350341797,4.452490997314453,8.688831481933594
10439,-1.3001962280273438,4.565655670166016,8.434061279296875
10505,-1.2014016723632812,4.5373645019531255,8.479866027832031
10572,-1.1337423706054688,4.5197012329101565,9.011710052490235
10639,-0.5653742980957032,4.595144348144531,8.637039184570312
10705,-0.46253814697265627,4.532873840332032,8.526419219970704
10772,-0.40071670532226566,4.614903259277344,8.452323303222657
10839,-0.015717315673828124,4.752467193603516,8.577912139892579
10905,-0.11391311645507814,4.60846664428711,8.68763397216797
10972,-0.4090992736816406,4.587959289550781,8.743617553710937
11038,-0.20073257446289064,4.630470886230469,8.446485443115234
11105,-0.23620880126953125,4.4897634887695315,8.50276840209961
11172,-0.5650749206542969,4.532424774169922,8.885372772216797
11239,-0.47196853637695313,4.612059173583985,8.63254852294922
11305,-0.5418731689453126,4.606221313476563,8.553662567138673
11372,-0.30716125488281254,4.5268862915039065,8.640931091308595
11439,-0.21420455932617188,4.661306762695313,8.887169036865235
11505,-0.023201751708984378,4.642895050048828,8.685388641357422
11572,0.00029937744140625,4.4334805297851565,8.51519256591797
11639,0.006735992431640626,4.466412048339844,8.71068603515625
11705,-0.0892144775390625,4.661905517578125,8.629554748535156
11772,-0.29683273315429687,4.359983367919922,8.76622055053711
11839,-0.26958938598632814,4.350103912353516,8.603059844970703
11905,-0.33141082763671875,4.5303291320800785,8.530610504150392
11972,-0.23426284790039065,4.348008270263672,8.785979461669923
12039,-0.27812164306640624,4.568350067138672,8.91186767578125
12105,-0.09550140380859376,4.7910868835449225,8.575966186523438
12172,-0.20148101806640625,4.638554077148438,8.64886459350586
12238,-0.29713211059570316,4.656666412353516,8.717721405029298
12305,-0.011526031494140625,4.811145172119141,8.751401367187501
12372,-0.030686187744140628,4.783153381347656,8.405770111083985
12439,-0.12918136596679688,4.531227264404297,8.594527587890626
12505,-0.29309051513671874,4.5319757080078125,8.53345458984375
12572,-0.23052062988281252,4.51940185546875,8.429420928955079
12639,-0.7032376098632813,4.464915161132812,8.847800903320312
12705,-0.4409829711914063,4.6993276977539065,8.58419906616211
12772,-0.5626799011230469,4.861739959716797,8.518934783935547
12839,-0.3418890380859375,4.764292602539062,8.592282257080079
12905,-0.28186386108398437,5.204227752685547,8.654403076171876
12971,-0.02664459228515625,4.934937744140625,8.565637664794922
13039,-0.035326538085937505,4.4493475341796875,8.674611053466798
13105,-0.18157241821289063,4.644391937255859,8.436605987548829
13172,-0.300574951171875,4.820874938964844,8.420738983154298
13239,-0.6960525512695312,4.228856048583984,8.406219177246093
13305,-0.7402107238769532,4.869823150634766,8.992549896240234
13372,-0.7698490905761719,4.5303291320800785,8.504864044189453
13439,-0.34667907714843754,4.866380310058594,8.610693969726563
13505,-0.47181884765625004,4.757706298828126,8.991053009033203
13572,0.27153533935546875,5.0341813659667976,8.369844818115235
13639,-0.34129028320312504,4.612358551025391,8.744066619873047
13705,0.027991790771484375,4.56056625366211,8.513545989990234
13772,-0.1932481384277344,4.825365600585938,8.64886459350586
13839,-0.16091537475585938,3.966002655029297,8.617579650878907
13905,-0.4842430114746094,4.6536726379394535,8.665480041503907
13972,-0.7876620483398438,4.522844696044922,8.525670776367187
14039,-0.5876779174804688,4.71384750366211,8.506360931396484
14105,-0.7301815795898438,4.528083801269531,8.93477005004883
14172,-0.44158172607421875,4.757257232666016,8.580157470703126
14238,-0.8237370300292969,5.003495178222656,8.516390075683594
14305,-0.5896238708496094,4.791685638427735,8.57940902709961
14372,-0.34682876586914063,5.213209075927734,8.574768676757813
14439,-0.21076171875000002,4.843777313232422,8.502918090820312
14505,-0.15687377929687502,4.697082366943359,8.37538330078125
14572,-0.3411405944824219,4.8491661071777346,8.544830932617188
14639,-0.010927276611328125,4.808151397705078,8.477021942138672
14705,-0.17483642578125,4.474944305419922,8.597521362304688
14772,-0.26075775146484376,4.660408630371094,8.428672485351562
14839,-0.3059637451171875,4.7364505004882815,8.494984588623048
14905,-0.32946487426757814,4.781955871582031,8.275091857910157
14972,-0.5492079162597656,4.852459259033203,8.581205291748047
15039,-0.42421783447265626,4.970863037109376,8.382418670654298
15105,-0.7045848083496095,5.137616271972656,8.552465057373047
15172,-0.4351451110839844,4.83075439453125,8.404422912597656
15239,-0.5287005615234375,5.072202301025391,8.626560974121094
15305,-0.20911514282226565,4.815935211181641,8.653055877685548
15372,-0.1980381774902344,5.209317169189453,8.31984878540039
15439,-0.08337661743164063,4.520599365234375,8.705147552490235
15505,-0.2736309814453125,5.444777526855469,8.452622680664064
15572,-0.00029937744140625,4.637655944824219,8.658893737792969
15660,-0.5887257385253907,5.122348022460938,8.608598327636718
15705,-0.25417144775390627,4.974605255126954,8.31984878540039
15772,-0.1734892272949219,5.280868377685547,8.239465942382813
15839,0.10044113159179688,4.723128204345703,8.371790771484376
15905,-0.23082000732421876,5.25512191772461,8.38870559692383
15977,-0.022902374267578126,4.304299163818359,8.492439880371094
16039,-0.21929397583007815,5.251379699707032,8.258177032470703
16105,-0.13037887573242188,4.4403662109375,8.335117034912109
16172,-0.26435028076171874,5.043162689208985,8.360863494873048
16238,-0.5084925842285156,5.078938293457031,8.733438720703125
16305,-0.08352630615234376,4.875810699462891,8.136031036376954
16372,-0.3135978698730469,4.620292053222657,8.329428863525392
16439,-0.2070195007324219,5.0656159973144534,8.520132293701172
16505,-0.48618896484375,4.714895324707031,8.713380432128906
16572,-0.3448828125,4.7181884765625,8.220006408691408
16639,-0.5634283447265626,4.719086608886719,8.520581359863282
16705,-0.147293701171875,4.908293151855469,8.533005523681641
16772,-0.6354286193847657,4.851561126708985,9.036708068847657
16839,-0.41119491577148437,4.580325164794922,7.912396087646485
16905,-0.6104306030273438,4.99840576171875,8.528963928222657
16971,-0.3668870544433594,4.895569610595703,8.84001708984375
17038,-0.5240602111816407,4.630321197509766,8.369246063232422
17105,-0.6388714599609375,4.765639801025391,8.461454315185547
17172,-0.7313790893554688,4.94855941772461,8.709787902832032
17238,-0.3897894287109375,5.201982421875,8.533753967285156
17305,-0.5435197448730469,4.746779022216797,8.819809112548828
17372,-0.5164260864257812,4.550537109375,8.139922943115234
17439,-1.017733612060547,5.609584808349609,8.748108215332032
17505,-0.36254608154296875,5.035528564453125,8.29589859008789
17572,-0.15762222290039063,4.952900390625,8.523425445556642
17639,-0.6062393188476562,4.673581237792969,8.297545166015626
17705,-0.41433837890625,5.537434844970703,8.295000457763672
17772,-0.7587721252441406,5.159171447753907,8.493936767578125
17839,-0.24863296508789065,5.252577209472657,7.79818359375
17905,-0.3146456909179688,4.5972399902343755,8.447533264160157
17972,0.17438735961914065,4.824018402099609,8.381670227050781
18039,-0.5674699401855469,4.700824584960937,9.015601959228515
18105,-0.25536895751953126,5.169350280761719,8.57372085571289
18172,-0.7279362487792969,5.582491149902344,6.7035099792480475
18239,-0.5059478759765625,4.924010467529297,9.591304779052734
18305,-0.6532415771484376,4.7927334594726565,8.773704986572266
18372,0.055384826660156254,5.0247509765625,7.493866424560547
18439,-0.34278717041015627,5.110522613525391,8.827742614746095
18505,-0.3159928894042969,4.661606140136719,8.388555908203125
18572,-0.00808319091796875,5.193599853515625,8.130642242431641
18639,-0.04086502075195313,5.351371765136719,8.797505493164063
18705,0.20133132934570314,5.396278381347656,8.286617889404297
18772,-0.19474502563476564,4.319417724609375,8.703201599121094
18839,0.6020480346679687,5.015320587158203,8.28048065185547
18905,0.132923583984375,4.417463836669922,9.062454528808594
18972,0.2273771667480469,4.689597930908203,8.42852279663086
19039,-0.5195695495605469,4.661606140136719,8.83612518310547
19105,0.1730401611328125,4.468956756591797,8.273594970703126
19172,-0.3195854187011719,4.763843536376953,9.025331726074219
19239,-0.47496231079101564,4.57209228515625,8.659043426513673
19305,-0.022602996826171878,4.53856201171875,8.027806091308594
19372,-0.6207591247558594,4.862937469482422,8.83373016357422
19439,-0.27033782958984376,4.255800018310547,8.706494750976564
19505,-0.09984237670898438,4.2819955444335935,8.843908996582032
19572,-0.12229568481445313,4.036506042480469,8.804091796875001
19639,0.0844244384765625,4.101470947265625,8.403973846435548
19705,0.12499008178710938,4.264631652832032,9.349407806396485
19772,0.8569679260253906,4.029919738769531,9.188492431640626
19839,0.8903485107421876,4.448449401855469,9.195976867675782
19905,0.6369255065917969,3.213816833496094,8.774004364013672
19972,1.0491682434082032,3.8323306274414066,8.294102325439454
20039,0.2505789184570313,3.877087554931641,9.822124786376953
20105,0.1598675537109375,4.516108703613281,9.701475677490235
20172,-0.16645385742187502,3.943100280761719,7.961194610595704
20239,0.3347039794921875,3.825594635009766,8.158035278320312
20305,-0.2851570129394531,4.125271453857422,10.148745574951173
20372,-0.006885681152343751,4.097429351806641,9.191935272216798
20438,-0.010328521728515625,4.415517883300781,7.593110046386719
20505,0.030686187744140628,3.6247123718261722,9.439520416259766
20572,0.4201762390136719,3.7953575134277346,8.52866455078125
20639,0.16570541381835938,4.636308746337891,8.57372085571289
20705,-0.2866539001464844,4.755910034179688,9.77976287841797
20771,0.5147795104980469,4.35654052734375,8.192613372802734
20839,0.5186714172363281,4.237537994384766,8.358019409179688
20905,0.22408401489257815,3.636388092041016,8.998238067626954
20972,0.5408253479003906,4.8738647460937505,8.931626586914064
21039,-0.6830296325683594,4.9740065002441405,8.671766967773438
21105,0.1239422607421875,3.962260437011719,7.80536865234375
21172,-0.19773880004882813,3.624562683105469,9.251361694335937
21238,-0.19309844970703127,4.333638153076172,9.42529998779297
21305,-0.5730084228515625,3.9499859619140625,9.229507141113281
21372,0.038470001220703126,3.14466064453125,8.539591827392579
21439,0.21390518188476565,3.1325358581542972,9.50912567138672
21505,0.623902587890625,3.070714416503906,9.241781616210938
21572,0.6956034851074219,4.289629669189454,9.405092010498047
21638,-0.2924917602539063,3.5941758728027344,10.039921875000001
21705,0.6722520446777344,3.31470703125,8.279133453369141
21772,0.3561094665527344,3.363655242919922,9.376351776123048
21839,0.09624984741210937,3.2124696350097657,8.853189697265625
21905,0.20627105712890625,3.0328431701660157,9.444310455322267
21972,-0.41074584960937505,3.6706668090820314,9.828561401367187
22039,-0.25761428833007816,3.497476959228516,9.301657104492188
22108,0.39892044067382815,3.629203033447266,8.820258178710938
22172,0.5001100158691406,3.6609370422363283,9.162147216796875
22239,0.45340713500976565,3.294049987792969,9.005872192382814
22305,0.6834786987304687,3.783532104492188,8.570577392578125
22372,-0.13127700805664064,3.1882200622558594,9.786349182128907
22439,0.15402969360351562,3.666475524902344,9.053024139404297
22505,-0.3393443298339844,3.6012112426757814,9.022188262939453
22572,-0.12678634643554687,3.419638824462891,8.992549896240234
22639,-0.4201762390136719,3.8049375915527346,9.464518432617188
22705,0.08517288208007813,4.1433837890625,9.059011688232422
22772,-0.10208770751953125,3.6351905822753907,9.059311065673828
22839,0.408350830078125,3.6669245910644532,8.52626953125
22905,-0.17154327392578125,3.896397399902344,9.48427734375
22972,0.3499722290039063,3.968397674560547,8.855285339355468
23039,0.10912307739257814,3.906127166748047,9.279802551269531
23105,0.2664459228515625,3.749103698730469,8.784183197021484
23172,0.11286529541015626,4.262386322021484,9.175170135498048
23239,0.094603271484375,3.9929466247558594,9.037905578613282
23305,0.23381378173828127,4.0475830078125,8.96171401977539
23372,0.17797988891601563,4.004622344970703,8.857979736328126
23439,0.2591111755371094,4.547393646240234,8.642877044677736
23505,-0.13861175537109377,4.9388296508789065,8.845705261230469
23572,-0.27737319946289063,4.8506629943847654,8.16028060913086
23639,-0.3784130859375,4.773872680664063,8.268655242919923
23705,-0.11750564575195313,4.7312113952636725,8.652756500244141
23771,-0.24908203125,4.351900177001953,8.946894836425782
23839,-0.052989807128906254,4.321513366699219,8.608897705078125
23905,-0.33784744262695315,4.676275634765625,8.652906188964844
23972,-0.18441650390625,4.86712875366211,8.380921783447267
24039,-0.6161187744140625,4.655019836425781,8.73463623046875
24105,-0.25536895751953126,4.643793182373047,8.730145568847657
24172,-0.5906716918945313,4.442611541748047,9.097631378173828
24239,-0.25162673950195313,4.402045898437501,8.039930877685547
24305,-0.5107379150390625,4.423152008056641,9.041947174072266
24372,-0.39847137451171877,4.668641510009766,8.823551330566406
24439,-0.5530998229980469,4.701573028564454,8.336164855957032
24505,-0.3622467041015625,4.511318664550782,8.404722290039063
24572,-0.42526565551757817,4.5812232971191404,8.92713592529297
24639,-0.31689102172851563,4.493206329345703,8.612190856933594
24705,-0.46298721313476565,4.541106719970704,8.473878479003906
24772,-0.33769775390625,4.601580963134766,8.692573699951172
24839,-0.35042129516601567,4.690046997070313,8.883426818847656
24905,0.0293389892578125,4.7575566101074225,8.659791870117187
24971,-0.17633331298828125,4.583468627929688,8.586294708251954
25038,-0.14864089965820312,4.564458160400391,8.600215759277344
25105,0.11735595703125,4.723128204345703,8.64407455444336
25172,0.0058378601074218755,4.710853729248047,8.70155502319336
25239,-0.13382171630859377,4.688101043701172,8.522227935791015
25305,-0.17992584228515626,4.599485321044922,8.737180938720703
25372,0.116158447265625,4.743186492919922,8.506809997558594
25439,-0.0718505859375,4.679119720458985,8.832682342529298
25505,-0.12139755249023439,4.5375141906738286,8.41460174560547
25572,-0.29413833618164065,4.558919677734376,8.797954559326172
25639,-0.085023193359375,4.664899291992188,8.460855560302734
25705,-0.4221221923828125,4.578079833984376,8.61204116821289
25772,-0.24339385986328127,4.405488739013672,8.614286499023438
25839,-0.04775070190429688,3.890260162353516,8.998687133789064
25905,0.4915777587890625,3.6229161071777347,9.134305114746095
25972,0.6168672180175782,3.4203872680664062,9.407936096191406
26041,0.14175521850585937,3.546425170898438,8.865763549804688
26106,0.04700225830078125,3.6133360290527348,10.029443664550781
26172,0.23231689453125,3.816164245605469,8.540789337158204
26239,-0.027542724609375003,3.8229002380371098,8.593629455566406
26306,0.2077679443359375,3.801794128417969,9.33863021850586
26372,0.031734008789062504,3.792214050292969,9.100774841308594
26439,0.23141876220703125,3.834126892089844,8.696166229248048
26506,0.12903167724609377,3.8411622619628907,9.215885467529297
26573,0.2429447937011719,3.898642730712891,8.987310791015625
26640,0.16959732055664065,3.9233413696289063,8.851393432617188
26706,0.07214996337890625,4.095633087158204,8.783135375976563
26773,-0.11570938110351563,4.233945465087891,8.972641296386719
26838,0.2543211364746094,4.224515075683594,8.837921447753907
26905,0.11945159912109375,4.099524993896485,8.865164794921876
26972,0.33171020507812504,4.155508575439454,8.893006896972656
27039,0.295784912109375,4.338278503417969,8.877888336181641
27105,0.238304443359375,4.369264068603516,8.902586975097657
27172,0.31150222778320313,4.280648345947266,8.585246887207031
27239,0.20028350830078126,4.318070526123047,8.785829772949219
27305,0.29608428955078125,4.503385162353516,8.72355926513672
27372,0.13217514038085937,4.417314147949219,8.957223358154298
27439,0.24489074707031253,4.399052124023438,8.6460205078125
27505,0.09969268798828125,4.4457550048828125,8.823251953125
27572,0.316142578125,4.673431549072266,9.17576889038086
27639,-0.4604425048828125,5.043013000488282,8.888965301513672
27705,-0.06032455444335938,5.46303955078125,7.970325622558594
27772,0.03562591552734375,5.526208190917969,6.601422271728516
27839,1.4804214477539064,4.4177632141113286,9.112899627685547
27905,-1.1554472351074219,3.7076399230957033,10.118807830810548
27972,-0.15642471313476564,3.333717498779297,8.740025024414063
28039,-1.6497193908691408,3.859573974609375,7.446265411376953
28105,-1.5684384155273439,2.9620404052734375,9.901908874511719
28172,-1.2981005859375,2.5812322998046877,9.898016967773438
28239,-1.76033935546875,3.752696228027344,9.595046997070312
28305,-1.119671630859375,3.233426055908203,9.672136688232422
28372,0.5559439086914063,2.4179219055175785,9.416767730712891
28439,-1.2219090270996094,2.7030789184570314,9.275760955810547
28505,-3.0520033264160156,2.7189459228515624,9.343719635009766
28572,-3.2557296752929688,2.152074737548828,8.770411834716798
28639,-2.973267059326172,2.2734722900390625,9.011560363769531
28705,-2.835703125,2.425106964111328,8.50666030883789
28772,-2.31598388671875,3.1918125915527344,8.696615295410156
28839,-2.2041664123535156,3.4325120544433596,8.837023315429688
28905,-2.308649139404297,3.4410443115234375,9.07667495727539
28972,-2.0683987426757815,3.4393977355957035,9.586514739990236
29039,-1.9944525146484375,3.367098083496094,8.918453979492188
29105,-1.412911834716797,3.8643640136718753,9.245374145507814
29172,-1.931283874511719,3.80568603515625,8.605005798339844
29239,-2.415526885986328,3.71946533203125,8.420888671875
29305,-2.5509951782226565,3.515888671875,9.033714294433594
29372,-2.3197261047363282,3.7293447875976566,9.24717041015625
29439,-2.5656646728515624,3.8564305114746094,9.56046890258789
29505,-2.5524920654296874,3.603007507324219,8.810079345703125
29572,-2.6409580993652346,3.3615596008300783,7.754773864746094
29639,-3.03448974609375,3.766168212890625,7.396119689941407
29705,-3.6622842407226566,3.842808837890625,7.722441101074219
29772,-3.5022669982910157,3.6720140075683596,8.521329803466797
29839,-3.34105224609375,3.841461639404297,8.283474426269532
29905,-3.1100825500488285,3.856580200195313,8.612340545654297
29971,-3.3376094055175782,3.605701904296875,8.456065521240236
30039,-3.171155548095703,3.6447706604003907,8.946595458984376
30105,-3.430566101074219,3.716471557617188,8.607101440429688
30172,-3.619772644042969,3.5381922912597656,8.888965301513672
30239,-3.643573150634766,3.5711238098144533,8.24320816040039
30305,-3.5534605407714848,3.702251129150391,7.909552001953125
30372,-3.3606614685058593,3.9734870910644533,7.873177642822266
30439,-3.2698004150390627,3.6048037719726564,7.430997161865235
30505,-3.157683563232422,3.554208984375,7.555388488769531
30572,-3.393443298339844,2.688110046386719,8.868308258056642
30639,-2.994971923828125,1.4244378662109376,10.860814819335937
30705,-2.382146301269531,1.3425581359863281,11.174861755371094
30772,-2.8696824645996095,1.5235317993164064,10.481204223632814
30839,-3.4214350891113283,1.6265176391601563,10.226583709716797
30905,-3.155288543701172,2.0050804138183596,9.644893341064453
30972,-3.323987731933594,2.339335327148438,8.196654968261718
31039,-3.903283081054688,2.9729676818847657,6.586752777099609
31105,-4.30190414428711,3.428320770263672,5.726641387939454
31172,-3.5187327575683596,2.985092468261719,4.928650817871094
31239,-3.720363464355469,1.7269587707519531,8.143665161132812
31305,-3.6164794921875,0.8012837219238281,10.567724304199219
31372,-4.731660461425782,0.35326538085937503,11.419303436279298
31439,-4.707111511230469,1.3210029602050781,9.301507415771486
31505,-3.669918365478516,2.4649241638183597,8.211324462890625
31572,-2.954106903076172,2.382445678710938,8.659193115234375
31639,-3.7775445556640626,1.277742919921875,9.424102478027343
31705,-3.3418006896972656,2.035616912841797,9.3932666015625
31772,-3.2686029052734376,2.1707858276367187,9.679770812988282
31839,-4.464166717529297,1.5133529663085938,9.198072509765625
31905,-4.328997802734375,0.6667135620117188,8.621621246337892
31972,-4.158352661132812,1.0768606567382812,8.302933959960939
32039,-3.396736450195313,2.149080963134766,8.934470672607421
32105,-2.9880862426757813,2.1128562927246093,9.70312225341797
32172,-3.588787078857422,2.1677920532226564,9.05272476196289
32239,-3.3919464111328126,2.8472291564941408,8.799152069091797
