timestamp,AccX,AccY,AccZ
1749314416884,1.8938134908676147,1.954267144203186,9.063250541687012
1749314416963,2.254140853881836,1.7076643705368042,11.320982933044434
1749314417018,0.3687070608139038,1.9638439416885376,10.809821128845215
1749314417085,-0.181959331035614,2.0655975341796875,8.183381080627441
1749314417151,-0.3878606855869293,2.4414870738983154,10.868478775024414
1749314417218,,2.0260932445526123,
1749314417219,-2.1559786796569824,2.4450783729553223,7.965508937835693
1749314417286,-2.075772762298584,2.9933507442474365,8.322244644165039
1749314417341,-0.16759411990642548,0.6314706802368164,8.301894187927246
1749314417345,0.21428105235099792,1.061229944229126,10.939107894897461
1749314417419,-0.10654197633266449,1.0109516382217407,11.868058204650879
1749314417484,,1.3401544094085693,
1749314417485,0.33279404044151306,1.0743980407714844,9.425971984863281
1749314417553,-0.2885012924671173,0.9080010056495667,10.166977882385254
1749314417619,,0.9690531492233276,
1749314417620,-0.5626373887062073,,9.453505516052246
1749314417685,,1.4790180921554565,
1749314417686,2.383427858352661,,10.757147789001465
1749314417752,-0.9361328482627869,2.697666883468628,7.662642478942871
1749314417801,-0.21547815203666687,2.320580005645752,8.972270965576172
1749314417805,,2.7287914752960205,
1749314417806,-0.8200140595436096,,9.419986724853516
1749314417886,,2.1422119140625,
1749314417887,-0.8942343592643738,,9.339780807495117
1749314417954,-1.2282254695892334,2.4450783729553223,9.724050521850586
1749314418019,1.2749123573303223,3.1465795040130615,9.168595314025879
1749314418086,,2.8006174564361572,
1749314418087,-0.9744400978088379,,11.3269681930542
1749314418113,0.21188685297966003,3.0651767253875732,10.371682167053223
1749314418156,-0.42377370595932007,2.6785130500793457,10.69370174407959
1749314418219,,2.3050177097320557,
1749314418220,1.725022315979004,1.9003976583480835,12.401965141296387
1749314418283,-0.11372458189725876,3.028066635131836,
1749314418284,,,6.537367820739746
1749314418286,-1.0845733880996704,3.205237627029419,9.064447402954102
1749314418354,-0.9828197956085205,3.7846343517303467,11.60948371887207
1749314418421,,2.362478494644165,
