timestamp,AccX,AccY,AccZ
1753063230099,-1.225232720375061,4.291007995605469,8.087015151977539
1753063230149,-0.801459014415741,4.065953254699707,9.503185272216797
1753063230198,-0.21607670187950134,4.475361347198486,8.472481727600098
1753063230248,-0.49978959560394287,,
1753063230249,-1.24917471408844,4.046799659729004,10.70986270904541
1753063230299,-1.1378443241119385,4.275445461273193,10.560225486755371
1753063230350,-0.1538274586200714,4.462193489074707,7.201159954071045
1753063230383,-0.23044191300868988,4.768651008605957,5.896320343017578
1753063230429,-2.9969420433044434,,
1753063230430,,3.180098295211792,9.117718696594238
1753063230481,0.20769700407981873,6.079476833343506,7.75900936126709
1753063230529,-1.7950527667999268,,
1753063230530,-0.9259575009346008,4.846462726593018,10.110115051269531
1753063230580,-0.6290764808654785,4.012083530426025,9.379883766174316
1753063230629,-1.876455545425415,,
1753063230630,-2.876034736633301,4.200028419494629,8.684368133544922
1753063230681,-1.5496470928192139,5.539584159851074,8.502408981323242
1753063230728,-0.44352585077285767,,
1753063230729,1.1210849285125732,,
1753063230731,,4.44782829284668,6.797737121582031
1753063230780,0.03770867735147476,4.0563764572143555,10.110115051269531
1753063230821,-0.046088382601737976,3.7020344734191895,9.955689430236816
1753063230897,-0.7846996188163757,4.065953254699707,7.923011779785156
1753063230932,-1.0432734489440918,4.322132587432861,9.430161476135254
1753063230986,-0.7571662664413452,,
1753063230987,-0.5237316489219666,4.302978992462158,10.014347076416016
1753063231030,-0.42676645517349243,,
1753063231031,,4.361637115478516,7.420229434967041
1753063231081,-1.6573861837387085,5.054758548736572,
1753063231082,,,8.322843551635742
1753063231130,-1.370081901550293,,
1753063231131,-1.4287399053573608,4.581903457641602,7.659649848937988
1753063231181,-1.4778209924697876,4.507683277130127,7.295731067657471
1753063231230,-0.7380126714706421,,
1753063231231,-0.14664486050605774,,
1753063231232,,4.308964729309082,9.10574722290039
1753063231282,-0.30226796865463257,,
1753063231283,,3.553593873977661,8.860342025756836
1753063231325,-1.9470845460891724,,
1753063231326,,2.9538464546203613,6.2650275230407715
1753063231381,0.03770867735147476,,
1753063231382,,1.63344407081604,6.1070098876953125
1753063231432,-4.352060317993164,,
1753063231433,,0.8457517623901367,7.095815181732178
1753063231460,-3.6086604595184326,0.921169102191925,7.53275728225708
1753063231483,-3.601477861404419,,
1753063231484,,0.3250128924846649,7.118560314178467
1753063231531,-4.3173441886901855,-2.390011787414551,4.015674591064453
1753063231580,-11.970410346984863,,
1753063231581,-13.120823860168457,-9.330802917480469,2.05123233795166
1753063231629,-10.144830703735352,-5.2450971603393555,6.5044474601745605
1753063231680,-10.063427925109863,,
1753063231681,,-7.033565998077393,3.618237257003784
1753063231730,-13.538612365722656,,
1753063231731,-14.624382972717285,-6.997653007507324,4.763862609863281
1753063231778,-16.794727325439453,,
1753063231779,,-9.03511905670166,1.3652935028076172
1753063231780,-13.090896606445312,-6.540360450744629,-8.780136108398438
1753063231830,-6.789357662200928,,
1753063231831,,-7.362768650054932,-0.10594342648983002
1753063231880,-11.198280334472656,,
1753063231881,,-9.169194221496582,6.859986305236816
1753063231928,-2.4881742000579834,-6.352415561676025,
1753063231929,,,17.30349349975586
1753063231931,5.90589714050293,-3.599083662033081,12.323554992675781
1753063231981,-5.324106216430664,-5.055955410003662,-4.053982257843018
1753063232030,-5.546766757965088,,
1753063232031,,0.6123170852661133,-8.180388450622559
1753063232081,-15.080477714538574,-11.543045043945312,1.809417963027954
1753063232106,-26.32125473022461,-15.08167552947998,-1.1965023279190063
1753063232148,-10.114903450012207,-11.243769645690918,1.9602526426315308
1753063232181,-3.935469150543213,-9.157222747802734,0.9127894043922424
1753063232225,-12.737751960754395,-9.200318336486816,8.33601188659668
1753063232226,,,0.15143325924873352
1753063232281,-19.757551193237305,-10.779294967651367,
1753063232282,,-5.115810394287109,-1.854907751083374
1753063232334,-0.08559270948171616,0.2495955228805542,4.024054527282715
1753063232388,-10.505158424377441,-6.937798023223877,
1753063232389,,-8.960898399353027,-5.264250755310059
1753063232437,-4.3209357261657715,-9.663596153259277,-2.932298421859741
1753063232468,-5.0463786125183105,,
1753063232469,,-10.42615032196045,-3.200449228286743
1753063232487,-1.9387048482894897,,
1753063232488,,-8.206725120544434,-4.235941410064697
1753063232534,10.940903663635254,-6.1991868019104,0.16340427100658417
1753063232584,5.338471412658691,-8.004414558410645,-1.5723919868469238
1753063232634,-12.677896499633789,-9.869498252868652,-6.243479251861572
1753063232683,-5.890334606170654,,
1753063232684,-0.9367313981056213,-8.885480880737305,-4.61781644821167
1753063232733,-3.7618894577026367,,
1753063232734,,-11.916540145874023,-0.12389993667602539
1753063232783,-4.013280391693115,,
1753063232784,-3.4075474739074707,-8.341997146606445,-2.74076247215271
1753063232833,-0.7164648771286011,,
1753063232834,,-9.867103576660156,-2.7503392696380615
1753063232883,-1.1857284307479858,,
1753063232884,-1.8369512557983398,-9.819219589233398,-2.757521867752075
1753063232935,-4.4825439453125,,
1753063232936,-3.177704095840454,-5.349245071411133,-4.31135892868042
1753063232983,-2.6868927478790283,,
1753063232984,,-9.316437721252441,-2.386420488357544
1753063233034,-2.7730841636657715,-6.812102317810059,-4.095880508422852
1753063233084,-2.3517045974731445,-9.768941879272461,-4.2515034675598145
1753063233134,-5.191227912902832,-7.144896507263184,-2.9538464546203613
1753063233184,-5.2678422927856445,-5.207987308502197,-1.0767922401428223
1753063233233,-3.2375593185424805,,
1753063233234,-4.561553001403809,-5.6892218589782715,-3.5069069862365723
1753063233283,3.559579372406006,,
1753063233284,-3.6493618488311768,0.08798690885305405,-4.045602321624756
1753063233334,3.111863613128662,,
1753063233335,-0.6039373874664307,-15.622764587402344,-2.9107506275177
1753063233384,-3.354875087738037,-10.108918190002441,-7.18440055847168
1753063233385,,,-2.5324668884277344
1753063233436,-1.0372878313064575,-5.741894245147705,0.5129576921463013
1753063233483,-0.8457517623901367,,
1753063233484,-0.6997054219245911,-13.506290435791016,-11.972804069519043
1753063233535,1.7232266664505005,-13.125612258911133,-5.190030574798584
1753063233584,-0.5656301379203796,,
1753063233585,,-6.062717437744141,-4.153341293334961
1753063233635,-0.7882909178733826,-8.976460456848145,-7.050325393676758
1753063233684,-1.7076643705368042,-6.809708118438721,-5.836465358734131
1753063233733,-0.9534908533096313,,
1753063233734,-1.2000936269760132,-7.71471643447876,-5.958569526672363
1753063233784,-1.1689690351486206,-7.865550994873047,-6.102221488952637
1753063233835,-1.0109516382217407,,
1753063233836,-0.7571662664413452,-7.693168640136719,
1753063233838,,,-5.989694118499756
1753063233885,-0.6877344250679016,-7.913434982299805,-5.896320343017578
1753063233936,-0.900818407535553,,
1753063233937,-0.6542156338691711,-7.820061206817627,-5.908291339874268
1753063233983,-0.6853402256965637,,
1753063233984,-0.6590040326118469,-7.9397711753845215,-5.625775337219238
1753063234034,0.04010287672281265,,
1753063234035,,-8.485649108886719,-5.745485305786133
1753063234083,0.3800795078277588,,
1753063234084,0.3321954905986786,-7.9397711753845215,-5.391143798828125
1753063234134,-0.0628477931022644,,
1753063234135,-0.9750386476516724,-8.432976722717285,-5.858013153076172
1753063234184,-1.4203602075576782,-7.674015045166016,-6.016030311584473
1753063234235,-1.1737574338912964,-7.899069786071777,-6.140528678894043
1753063234286,-1.5879542827606201,-8.004414558410645,-6.243479251861572
1753063234336,-0.6877344250679016,,
1753063234337,-0.09876082092523575,,
1753063234338,,-7.0371575355529785,-4.964975833892822
1753063234389,-0.5345055460929871,-8.06666374206543,-5.75985050201416
1753063234439,0.6051344871520996,-8.497620582580566,-5.869984149932861
1753063234490,-0.49140989780426025,-8.224681854248047,-7.426215171813965
1753063234536,0.3082534670829773,-9.378686904907227,
1753063234537,,,-7.89547872543335
1753063234584,0.4471171796321869,,
1753063234585,0.2172738015651703,-8.449736595153809,-8.867524147033691
1753063234636,0.3321954905986786,-7.1712327003479,-7.991246700286865
1753063234686,2.9706058502197266,-5.2271409034729,-5.9753289222717285
1753063234687,,,-7.7661919593811035
1753063234736,0.19812019169330597,-5.705981254577637,-8.963293075561523
1753063234785,1.4095861911773682,,
1753063234786,0.7344213724136353,-3.1920695304870605,-7.991246700286865
1753063234835,0.7679402232170105,,
1753063234836,2.295440912246704,-1.899200439453125,-5.448604583740234
1753063234886,2.74076247215271,,
1753063234887,2.3959972858428955,-1.104325532913208,-6.152499675750732
1753063234937,1.5292962789535522,,
1753063234938,0.011372458189725876,-1.5496470928192139,-6.885125637054443
1753063234985,0.10235211998224258,-3.1010897159576416,-10.864288330078125
1753063235040,1.6250643730163574,-2.2152352333068848,-7.48846435546875
1753063235086,-0.35733461380004883,,
1753063235087,-0.07003039866685867,-5.615001678466797,-14.187440872192383
1753063235137,0.41359832882881165,,
