timestamp,AccX,AccY,AccZ
1752059883840,0.3405751883983612,5.011662483215332,12.602478981018066
1752059883911,-1.1629834175109863,4.324526786804199,7.404667377471924
1752059883971,-0.8289923667907715,4.171298027038574,9.519944190979004
1752059884037,-0.4626794755458832,4.243124008178711,8.946533203125
1752059884079,-1.9949685335159302,4.653729438781738,8.570643424987793
1752059884103,,,8.616133689880371
1752059884104,-1.2096704244613647,4.901529312133789,
1752059884173,-1.4419080018997192,4.769848346710205,8.225878715515137
1752059884242,-0.4686649739742279,4.012083530426025,8.625710487365723
1752059884304,,,7.841609001159668
1752059884306,-0.4315548539161682,4.137779235839844,
1752059884370,,,8.356362342834473
1752059884371,-0.7296329736709595,4.1210198402404785,
1752059884426,1.346139907836914,3.1872811317443848,9.06983470916748
1752059884427,-0.16579847037792206,2.8856115341186523,12.048221588134766
1752059884453,,3.7858314514160156,9.806051254272461
1752059884454,-1.2563573122024536,,
1752059884521,-0.7990648150444031,3.4865562915802,8.710704803466797
1752059884583,,3.9689879417419434,6.933009624481201
1752059884584,1.3509283065795898,2.5983073711395264,
1752059884588,-1.1881226301193237,2.7024552822113037,7.699153900146484
1752059884654,-0.6853402256965637,2.759916067123413,7.447762966156006
1752059884716,,,10.28010368347168
1752059884717,-1.4012064933776855,2.0644004344940186,
1752059884719,-1.4718354940414429,3.2986114025115967,12.59769058227539
1752059884788,-0.43754035234451294,4.897938251495361,5.8436479568481445
1752059884853,,,12.462418556213379
1752059884855,-0.7906851172447205,1.9734207391738892,
1752059884919,,,5.72633171081543
1752059884920,-1.7399860620498657,1.8489222526550293,7.173626899719238
1752059884986,-1.6442179679870605,1.856104850769043,13.939640998840332
1752059884998,,,11.49875259399414
1752059884999,0.20290859043598175,2.02848744392395,
1752059885052,0.6482301354408264,2.6629507541656494,10.337564468383789
1752059885120,,,10.396222114562988
1752059885121,-0.2735375463962555,2.3948001861572266,
1752059885183,-1.7483657598495483,3.1238346099853516,8.587403297424316
1752059885187,0.3345896899700165,2.477400302886963,9.241020202636719
1752059885254,-1.3329718112945557,2.5707740783691406,10.004770278930664
1752059885317,0.5500678420066833,4.0743327140808105,10.58656120300293
1752059885320,0.49619829654693604,5.4893059730529785,7.551910877227783
1752059885390,0.10833762586116791,4.6956281661987305,7.5447282791137695
1752059885454,0.9068039059638977,1.734000563621521,9.01476764678955
1752059885521,2.271498918533325,4.261080265045166,10.470442771911621
1752059885589,2.3493103981018066,4.630984783172607,3.2794578075408936
1752059885653,,4.640561580657959,7.694365501403809
1752059885654,1.3545196056365967,4.399944305419922,
1752059885720,1.5628151893615723,4.6489410400390625,10.525508880615234
1752059885787,,,8.052298545837402
1752059885788,5.126584529876709,4.092289447784424,8.258200645446777
1752059885855,5.279813289642334,4.687248229980469,8.037933349609375
1752059885920,,,6.52719259262085
1752059885921,4.805761337280273,5.01285982131958,5.853224754333496
1752059885989,1.9650410413742065,4.064755916595459,8.638877868652344
1752059886053,2.515707492828369,4.805761337280273,7.2119340896606445
1752059886121,2.3971943855285645,4.018068790435791,7.726687431335449
1752059886187,,,7.053916931152344
1752059886189,2.735974073410034,4.305373191833496,
1752059886229,3.8349125385284424,4.951807498931885,9.007585525512695
1752059886254,4.43705415725708,4.307767391204834,8.629301071166992
1752059886322,4.899135112762451,3.818153142929077,8.85794734954834
1752059886377,,,8.374319076538086
1752059886378,4.168903827667236,4.432265758514404,8.743025779724121
1752059886381,5.162497520446777,4.733935356140137,9.5223388671875
1752059886385,4.644152641296387,4.875193119049072,8.843582153320312
1752059886454,4.3640313148498535,4.948216438293457,7.518392086029053
1752059886521,,,8.750208854675293
1752059886522,3.9187095165252686,4.998494625091553,7.84998893737793
1752059886585,2.0667946338653564,4.589086055755615,8.683171272277832
1752059886587,0.557250440120697,3.867234230041504,9.442132949829102
1752059886654,,,8.895057678222656
1752059886655,-0.5716156363487244,3.383605480194092,
1752059886699,,,7.944559574127197
1752059886700,-0.4231751561164856,3.666121244430542,
1752059886770,-3.402759075164795,3.2423477172851562,8.506000518798828
1752059886837,-1.4957774877548218,4.507683277130127,8.091803550720215
1752059886901,-2.229600429534912,3.883993625640869,7.853579998016357
1752059886903,1.22642982006073,6.114192485809326,7.470507621765137
1752059886972,,5.461772441864014,7.371148586273193
1752059886973,0.41958385705947876,,
1752059887038,0.9068039059638977,5.749076843261719,7.26221227645874
1752059887105,,,10.581772804260254
1752059887106,-0.9271546006202698,3.909132719039917,
