timestamp,AccX,AccY,AccZ
1749153263978,-0.03457809448242188,4.1769140625,8.988059234619142
1749153264016,-0.09654922485351564,3.8935533142089844,9.167236633300782
1749153264082,-0.2832110595703125,4.083807678222657,8.899742889404298
1749153264149,-0.2760260009765625,4.061653747558594,9.066645812988282
1749153264216,-0.11181747436523438,4.292922821044922,8.92713592529297
1749153264284,-0.0844244384765625,4.3313928222656255,8.844208374023438
1749153264350,-0.20731887817382813,4.264032897949219,8.746461639404297
1749153264416,-0.04296066284179688,4.202211456298828,8.630752258300781
1749153264483,0.13711486816406251,4.132905578613282,8.664282531738282
1749153264550,-0.12708572387695313,4.072131958007812,9.001830596923828
1749153264616,-0.18830841064453127,3.9302270507812502,9.066496124267578
1749153264683,-0.22378463745117189,3.975732421875,9.112151184082032
1749153264750,-0.32871643066406253,3.9805224609375003,9.024134216308594
1749153264816,-0.28336074829101565,4.114493865966797,9.232051849365234
1749153264883,-0.27138565063476566,4.18844009399414,9.088200988769533
1749153264950,-0.36643798828125,4.322710876464844,8.686137084960938
1749153265016,-0.348475341796875,4.305496673583985,8.898246002197267
1749153265083,-0.0209564208984375,4.480931854248047,8.603957977294922
1749153265150,-0.067060546875,4.138743438720703,8.697962493896485
1749153265216,-0.229921875,4.1270677185058595,8.693322143554688
1749153265283,-0.20746856689453125,4.122726745605469,8.736881561279297
1749153265350,-0.19893630981445312,3.966002655029297,8.735833740234375
1749153265416,-0.31853759765625,4.038751373291015,9.097930755615234
1749153265483,-0.3465293884277344,4.17451904296875,8.919202423095703
1749153265550,-0.4471202087402344,4.205354919433594,8.944799194335937
1749153265616,-0.4343966674804688,4.21283935546875,8.949140167236328
1749153265683,-0.1824705505371094,4.439168701171875,8.904083862304688
1749153265750,-0.1926493835449219,4.3752516174316405,8.745563507080078
1749153265816,-0.3381468200683594,4.324956207275391,8.497529296875001
1749153265883,-0.16675323486328125,4.123774566650391,8.948990478515626
1749153265950,-0.09789642333984376,4.094136199951172,8.68239486694336
1749153266016,-0.250279541015625,3.8838235473632814,9.104666748046876
1749153266083,-0.3730242919921875,4.136498107910157,8.941805419921875
1749153266150,-0.40206390380859375,4.163292388916016,8.755592651367188
1749153266216,-0.41987686157226567,4.32345932006836,8.795260162353516
1749153266283,-0.28261230468750004,4.525389404296876,8.959618377685548
1749153266350,-0.26884094238281253,4.550237731933594,8.640631713867188
1749153266416,-0.2442919921875,4.398752746582032,8.435857543945312
1749153266483,-0.16061599731445314,4.279600524902344,8.945248260498047
1749153266550,-0.001197509765625,4.22720947265625,8.690777435302735
