timestamp,AccX,AccY,AccZ
1753032462052,-1.0039499998092651,2.020050048828125,9.811050415039062
1753032462119,-0.31905001401901245,1.1179500818252563,9.223950386047363
1753032462185,-0.7669500112533569,,11.529000282287598
1753032462186,,1.1320500373840332,
1753032462253,0.7440000176429749,0.45000001788139343,10.105050086975098
1753032462320,-0.7170000076293945,,
1753032462321,,1.4860501289367676,8.947050094604492
1753032462387,-0.736050009727478,0.8110500574111938,7.753050327301025
1753032462454,-0.9460500478744507,1.4220000505447388,8.904000282287598
1753032462521,-1.1740500926971436,1.2490500211715698,10.21500015258789
1753032462590,-1.0420500040054321,0.6250500082969666,12.760951042175293
1753032462656,-0.2670000195503235,0.7830000519752502,9.598050117492676
1753032462724,-1.6140000820159912,1.6920000314712524,9.508950233459473
1753032462790,-0.4990500211715698,1.5940500497817993,8.671950340270996
1753032462858,0.30900001525878906,1.2799500226974487,9.46095085144043
1753032462925,-0.13005000352859497,1.3620001077651978,9.520950317382812
1753032462992,-0.5590500235557556,1.1869500875473022,10.603050231933594
1753032463059,-0.1380000114440918,1.0120500326156616,9.1360502243042
1753032463126,-0.2070000171661377,,9.466050148010254
1753032463127,,1.3780500888824463,
1753032463194,-0.12105000764131546,1.333050012588501,9.330000877380371
1753032463261,-0.06105000153183937,1.1299500465393066,9.868050575256348
1753032463328,-0.35295000672340393,1.1680500507354736,10.486050605773926
1753032463395,-0.9199500679969788,1.3999500274658203,10.528950691223145
1753032463462,-0.36705002188682556,1.3210500478744507,9.643050193786621
1753032463529,-0.1279500126838684,,
1753032463530,,1.2370500564575195,9.724950790405273
1753032463597,-0.6070500016212463,1.3380000591278076,9.792000770568848
1753032463664,-0.22395001351833344,1.4359500408172607,9.820050239562988
1753032463732,0.0580500029027462,1.1730000972747803,9.957000732421875
1753032463799,0.15105000138282776,1.2799500226974487,9.483000755310059
1753032463866,0.31095001101493835,1.2370500564575195,9.169050216674805
1753032463933,0.30705001950263977,1.2250500917434692,9.223950386047363
1753032464001,0.20100000500679016,0.9619500637054443,10.252950668334961
1753032464069,-0.06599999964237213,0.9310500621795654,9.922950744628906
1753032464135,-1.8460501432418823,1.2660000324249268,12.700950622558594
1753032464202,-0.7020000219345093,1.3090500831604004,9.0
1753032464269,-0.5160000324249268,1.7730001211166382,10.213050842285156
1753032464337,0.1290000081062317,1.0870500802993774,8.959050178527832
1753032464406,-0.5680500268936157,1.5169501304626465,9.576000213623047
1753032464471,-0.25200000405311584,1.3620001077651978,10.026000022888184
1753032464539,-0.013050000183284283,1.3210500478744507,10.53600025177002
1753032464607,-0.28095000982284546,1.0309500694274902,9.985050201416016
1753032464675,-0.46095001697540283,1.1869500875473022,9.612000465393066
1753032464740,-0.04905000329017639,0.7990500330924988,9.366000175476074
1753032464807,-0.15195000171661377,1.0200001001358032,9.03795051574707
1753032464876,-0.08295000344514847,1.3210500478744507,9.7339506149292
1753032464943,-0.21405000984668732,,8.932950019836426
1753032464944,,1.1560500860214233,
1753032465009,-0.3360000252723694,,
1753032465010,0.1099500060081482,,11.017050743103027
1753032465011,,1.3590000867843628,
1753032465076,0.43605002760887146,,
1753032465077,0.5359500050544739,1.0720500946044922,10.069050788879395
1753032465144,0.0,,9.72195053100586
1753032465145,,1.294950008392334,
1753032465211,0.5359500050544739,,
1753032465212,0.7320000529289246,1.2229501008987427,8.16195011138916
1753032465278,0.09600000083446503,1.3900500535964966,10.102950096130371
1753032465345,0.4620000123977661,1.4550000429153442,10.033050537109375
1753032465412,-0.6739500164985657,0.43095001578330994,11.821050643920898
1753032465479,-0.17295001447200775,1.2990000247955322,9.046950340270996
1753032465547,-0.8119500279426575,,9.660000801086426
1753032465548,,1.1539500951766968,
1753032465549,,0.5770500302314758,
1753032465614,-0.520050048828125,2.1540000438690186,8.944050788879395
1753032465682,-0.5610000491142273,1.1490000486373901,9.519000053405762
1753032465748,-1.0489500761032104,,
1753032465749,-1.4250000715255737,0.984000027179718,9.832050323486328
1753032465816,0.031050002202391624,1.6180500984191895,9.652950286865234
1753032465885,-0.1879500150680542,1.1560500860214233,10.990050315856934
1753032465952,-0.527999997138977,0.7489500641822815,9.487950325012207
1753032466017,-0.3739500045776367,,
1753032466018,-0.037050001323223114,1.5889500379562378,9.696000099182129
1753032466085,0.5940000414848328,1.1509500741958618,9.172050476074219
1753032466152,0.17295001447200775,1.180050015449524,9.463950157165527
1753032466220,-1.0009500980377197,0.9930000305175781,11.269950866699219
1753032466286,-0.5010000467300415,1.1179500818252563,9.427950859069824
1753032466355,-0.4729500114917755,1.3570500612258911,9.543000221252441
1753032466423,-0.2569500207901001,1.0840500593185425,8.800950050354004
1753032466489,-0.5040000081062317,1.1100000143051147,10.01400089263916
1753032466556,-0.6619500517845154,1.1010000705718994,9.880050659179688
1753032466623,-0.45795002579689026,1.1080501079559326,10.122000694274902
1753032466690,-0.40605002641677856,1.1059499979019165,9.796050071716309
1753032466757,-0.46995002031326294,1.29705011844635,9.736950874328613
1753032466824,-0.5659500360488892,1.1220000982284546,9.717000007629395
1753032466891,-0.6739500164985657,1.2850500345230103,9.808050155639648
1753032466959,-0.49605002999305725,1.2799500226974487,9.853950500488281
1753032467026,-0.5680500268936157,1.024049997329712,10.55505084991455
1753032467093,-0.4410000145435333,,
1753032467094,,0.8929500579833984,9.463950157165527
1753032467161,-0.13005000352859497,0.895050048828125,9.38700008392334
1753032467228,-0.3270000219345093,0.9550500512123108,9.109950065612793
1753032467295,-0.43695002794265747,0.814050018787384,10.063950538635254
1753032467362,-0.043950002640485764,,
