timestamp,AccX,AccY,AccZ
1753052323749,1.3114240169525146,3.80378794670105,9.88506031036377
1753052323800,0.07841010391712189,4.019266128540039,
1753052323801,-0.5225345492362976,,8.805274963378906
1753052323846,,3.9246952533721924,
1753052323847,0.5153518915176392,,9.18355941772461
1753052323901,0.3489548861980438,3.7427358627319336,8.039131164550781
1753052323947,0.24600422382354736,3.910329818725586,9.122507095336914
1753052323995,,4.010886192321777,
1753052323996,0.8349778652191162,,8.588600158691406
1753052324045,,3.5679590702056885,
1753052324046,1.688510775566101,3.5224692821502686,8.502408981323242
1753052324096,,3.5883097648620605,
1753052324097,0.3106476664543152,,9.043498039245605
1753052324145,,4.2550950050354,
1753052324146,,4.105457305908203,
1753052324147,0.9187749028205872,,9.48762321472168
1753052324197,-0.04489128291606903,4.08510684967041,8.94773006439209
1753052324246,,4.173692226409912,
1753052324247,-0.23044191300868988,,9.136872291564941
1753052324296,,4.13059663772583,
1753052324297,0.06643909960985184,,7.9194207191467285
1753052324338,0.4854243993759155,4.277839660644531,
1753052324339,0.4315548539161682,,8.843582153320312
1753052324396,,4.204816818237305,
1753052324397,0.10354922711849213,,9.12968921661377
1753052324448,-0.28072014451026917,3.8827965259552,8.880692481994629
1753052324497,,3.4362781047821045,
1753052324498,-1.3317747116088867,,8.838793754577637
1753052324546,,4.1629180908203125,
1753052324547,-0.13108254969120026,,8.036736488342285
1753052324596,-0.7296329736709595,3.911526918411255,9.55466079711914
1753052324645,,3.778648853302002,
1753052324646,0.6973112225532532,,8.478466987609863
1753052324695,,3.403956174850464,
1753052324696,0.23163901269435883,4.001309394836426,8.946533203125
1753052324746,,4.581903457641602,
1753052324747,0.20051439106464386,,
1753052324748,,,7.583035469055176
1753052324795,,4.204816818237305,
1753052324796,0.7248445749282837,3.906738519668579,9.895833969116211
1753052324846,-0.12749123573303223,4.081515312194824,9.21707820892334
1753052324896,0.19452889263629913,4.226364612579346,9.03870964050293
1753052324945,-0.2495955228805542,3.9606082439422607,8.946533203125
1753052324995,-0.010175357572734356,4.08510684967041,
1753052324996,0.01496376097202301,,9.458892822265625
1753052325046,1.1426327228546143,3.9486372470855713,
1753052325047,,,8.101380348205566
1753052325096,1.081580638885498,3.7211880683898926,
1753052325097,,,9.443329811096191
1753052325145,,4.726752758026123,
1753052325146,-0.12749123573303223,,9.303269386291504
1753052325195,,4.128202438354492,
1753052325196,-1.1103110313415527,4.282628059387207,8.653243064880371
1753052325225,,4.293402194976807,
1753052325226,-0.11791443079710007,,8.087015151977539
1753052325247,,4.557961463928223,
1753052325248,-0.7966706156730652,,7.130531311035156
1753052325297,-0.6326677799224854,4.331709384918213,7.572261333465576
1753052325346,,4.6070427894592285,
1753052325347,0.14903905987739563,,8.746617317199707
1753052325397,-1.14742112159729,4.355651378631592,8.266579627990723
1753052325447,,3.997718334197998,
1753052325448,0.028131870552897453,4.399944305419922,8.983643531799316
1753052325497,-0.9738415479660034,4.397550106048584,8.203133583068848
