timestamp,AccX,AccY,AccZ
1753059244703,2.4030001163482666,4.645050048828125,5.971950054168701
1753059244720,3.6090002059936523,2.257050037384033,10.407000541687012
1753059244826,4.165950298309326,,9.616950035095215
1753059244827,1.8690000772476196,2.991000175476074,
1753059244932,2.565000057220459,3.364950180053711,7.413000583648682
1753059245001,1.1440500020980835,,10.086000442504883
1753059245002,,3.1180500984191895,
1753059245068,,,9.070950508117676
1753059245069,2.092050075531006,2.470050096511841,
1753059245137,,,13.627050399780273
1753059245138,2.0940001010894775,0.4909500181674957,
1753059245205,2.3359501361846924,1.9429501295089722,8.050050735473633
1753059245276,0.13199999928474426,2.4240000247955322,8.581050872802734
1753059245343,,,10.419000625610352
1753059245344,0.5389500260353088,1.6489500999450684,
1753059245412,,,8.844000816345215
1753059245413,0.6370500326156616,1.7950501441955566,
1753059245480,,,8.358000755310059
1753059245481,0.08205000311136246,2.296950101852417,
1753059245549,1.807050108909607,2.092050075531006,8.350950241088867
1753059245617,,,9.057000160217285
1753059245618,1.6440000534057617,1.9480501413345337,
1753059245686,2.080049991607666,1.2919501066207886,11.703001022338867
1753059245754,,,11.256000518798828
1753059245756,2.974950075149536,1.7610000371932983,
1753059245824,3.391050100326538,2.206050157546997,9.46095085144043
1753059245893,3.1969501972198486,1.3090500831604004,9.367950439453125
1753059245960,,,8.605050086975098
1753059245961,2.1949501037597656,1.9120501279830933,
1753059246029,,,8.772000312805176
1753059246035,2.4840002059936523,1.8690000772476196,
1753059246099,2.4790501594543457,1.6030501127243042,9.223950386047363
1753059246165,,,10.02405071258545
1753059246166,1.2160500288009644,2.0839500427246094,
1753059246234,,,9.339000701904297
1753059246235,0.41895002126693726,3.421950101852417,
1753059246302,,,9.164999961853027
1753059246304,-0.5400000214576721,3.9250502586364746,
1753059246371,-0.8389500379562378,4.069950103759766,8.925000190734863
1753059246443,-0.39795002341270447,3.979950189590454,10.194000244140625
1753059246509,-1.8679500818252563,4.597050189971924,11.110050201416016
1753059246577,,,11.122050285339355
1753059246578,-0.7090500593185425,2.6539502143859863,
1753059246646,0.33000001311302185,1.4050500392913818,5.551050186157227
1753059246714,1.7569501399993896,0.5670000314712524,1.2850500345230103
1753059246782,,,11.980950355529785
1753059246783,-7.297050476074219,0.36900001764297485,
1753059246850,,,13.527000427246094
1753059246851,-4.051949977874756,1.749000072479248,
1753059246919,-1.1430000066757202,2.284950017929077,6.772050380706787
1753059246988,-0.7669500112533569,1.8550500869750977,7.473000526428223
1753059247056,-2.325000047683716,,11.434950828552246
1753059247057,,1.467000126838684,
1753059247125,,,9.153000831604004
1753059247128,-3.3030002117156982,3.4080002307891846,
1753059247193,-2.683950185775757,2.814000129699707,9.91395092010498
1753059247262,-1.7359501123428345,2.209050178527832,11.158050537109375
1753059247330,,,9.07800006866455
1753059247331,-0.3460500240325928,1.7779500484466553,
1753059247399,-0.5800500512123108,1.9000500440597534,8.60205078125
1753059247468,-1.8600001335144043,3.175950050354004,8.87700080871582
1753059247536,,,9.789000511169434
1753059247537,-1.8199501037597656,3.0510001182556152,
1753059247604,,,9.03795051574707
1753059247605,-1.2430500984191895,3.135000228881836,
1753059247674,-1.4580000638961792,3.324000120162964,9.034950256347656
1753059247742,,,9.43695068359375
1753059247743,-0.43695002794265747,2.9770500659942627,
1753059247810,,,9.265050888061523
1753059247811,-1.4899500608444214,3.2539501190185547,
1753059247879,,,9.291000366210938
1753059247880,-1.702950119972229,3.3000001907348633,
1753059247947,,,12.043050765991211
1753059247951,-1.1809500455856323,2.1940500736236572,
1753059248015,-1.0440000295639038,,8.373000144958496
1753059248016,,1.6990500688552856,
1753059248084,-1.8870000839233398,2.0029501914978027,8.089950561523438
1753059248153,-1.5570000410079956,1.596000075340271,9.604950904846191
1753059248222,-1.9230000972747803,,8.857950210571289
1753059248223,,2.0149500370025635,
1753059248292,-2.1280500888824463,2.6010000705718994,8.607000350952148
1753059248359,-2.499000072479248,,9.418050765991211
1753059248360,,2.8189501762390137,
1753059248427,,,10.28895092010498
1753059248428,-2.4060001373291016,2.48895001411438,
1753059248495,,,10.158000946044922
1753059248496,-2.839050054550171,2.9170501232147217,
1753059248563,,,9.600000381469727
1753059248564,-1.924950122833252,2.836050033569336,
1753059248632,-1.225950002670288,2.350050210952759,10.963950157165527
1753059248701,0.559950053691864,2.439000129699707,8.707950592041016
1753059248769,,,8.039999961853027
1753059248770,0.4050000309944153,2.8120501041412354,
1753059248839,0.1579500138759613,2.9220001697540283,9.757950782775879
1753059248908,0.3379500210285187,3.4150502681732178,8.88900089263916
1753059248976,-0.09405000507831573,4.054049968719482,7.984950542449951
1753059249043,,,9.355950355529785
1753059249044,0.4600500166416168,3.4390501976013184,
1753059249112,-0.9250500202178955,4.354950428009033,8.45205020904541
1753059249181,-0.5160000324249268,3.8839502334594727,8.937000274658203
1753059249249,-1.1620500087738037,,8.854050636291504
1753059249250,,4.120950222015381,
1753059249318,-1.434000015258789,2.7900002002716064,11.46405029296875
1753059249386,-1.225950002670288,3.2190001010894775,9.246000289916992
1753059249455,-1.7050501108169556,2.467050075531006,8.56605052947998
1753059249523,-2.073000192642212,2.149049997329712,8.443950653076172
1753059249592,-2.2390501499176025,2.247000217437744,9.463950157165527
1753059249683,-2.2290000915527344,2.6899502277374268,8.848950386047363
1753059249729,-2.710050106048584,2.9509501457214355,8.983050346374512
1753059249797,,,8.901000022888184
1753059249798,-2.322000026702881,3.2280001640319824,
1753059249866,-2.3959500789642334,3.052950143814087,9.303000450134277
1753059249935,-2.4559500217437744,3.5080502033233643,9.211950302124023
