timestamp,AccX,AccY,AccZ
1753059227935,-0.7320000529289246,3.1500000953674316,8.950950622558594
1753059227939,,,9.478050231933594
1753059227940,0.687000036239624,3.058950185775757,
1753059227976,0.361050009727478,2.868000030517578,9.71505069732666
1753059228016,-0.556950032711029,2.728950023651123,10.141050338745117
1753059228066,0.7150500416755676,2.230950117111206,9.96405029296875
1753059228075,-0.11700000613927841,2.3580000400543213,9.238950729370117
1753059228115,-0.26805001497268677,2.707050085067749,9.31095027923584
1753059228163,1.078950047492981,2.200050115585327,9.490050315856934
1753059228174,1.0939500331878662,0.9160500168800354,10.054950714111328
1753059228194,1.443000078201294,0.46605002880096436,10.4839506149292
1753059228214,1.596000075340271,0.361050009727478,11.002950668334961
1753059228233,,,10.831050872802734
1753059228234,1.7830500602722168,-0.15000000596046448,
1753059228253,2.202000141143799,-0.019050000235438347,10.189050674438477
1753059228273,2.133000135421753,0.25995001196861267,10.282950401306152
1753059228293,1.8690000772476196,-0.09300000220537186,10.090950012207031
1753059228314,1.8790501356124878,0.2460000067949295,9.463950157165527
1753059228332,1.7710500955581665,,8.451000213623047
1753059228333,,0.5670000314712524,
1753059228352,1.6200001239776611,0.7699500322341919,7.54395055770874
1753059228372,1.4550000429153442,1.051050066947937,6.859050273895264
1753059228392,1.3549500703811646,0.7699500322341919,6.057000160217285
1753059228412,0.9790500402450562,0.31800001859664917,6.86400032043457
1753059228432,1.6249500513076782,-0.25995001196861267,9.196050643920898
1753059228452,2.3910000324249268,-1.2090001106262207,10.711050033569336
1753059228471,2.7619500160217285,,10.00005054473877
1753059228472,,-2.0850000381469727,
1753059228491,4.291950225830078,-2.4079501628875732,10.206000328063965
1753059228511,4.588950157165527,-1.4790000915527344,9.439949989318848
1753059228531,4.186950206756592,-1.3380000591278076,7.797000408172607
1753059228551,3.178950071334839,-1.162950038909912,7.34505033493042
1753059228571,2.1730501651763916,-1.8979500532150269,7.378050327301025
1753059228590,3.9810001850128174,-2.817000150680542,7.717950344085693
1753059228610,5.691000461578369,-2.797950029373169,8.580000877380371
1753059228630,6.379950523376465,-1.9170000553131104,8.707050323486328
1753059228650,5.983050346374512,-1.951050043106079,7.79295015335083
1753059228670,4.342950344085693,-2.190000057220459,7.264050483703613
1753059228689,4.414050102233887,,6.919050216674805
1753059228690,,-2.889000177383423,
1753059228709,,,8.452950477600098
1753059228710,5.9920501708984375,-3.4039502143859863,
1753059228730,7.206000328063965,-3.9619503021240234,9.619050025939941
1753059228749,7.52400016784668,-3.9880502223968506,8.623050689697266
1753059228769,6.745950222015381,-3.664950132369995,7.374000549316406
1753059228789,5.829000473022461,-4.074000358581543,8.140049934387207
1753059228808,,,9.358050346374512
1753059228809,4.4239501953125,-3.9790501594543457,
1753059228830,4.122000217437744,-4.07895040512085,8.781000137329102
1753059228848,5.323950290679932,-5.302950382232666,7.900050163269043
1753059228868,5.6260504722595215,-5.9730000495910645,8.329050064086914
1753059228888,5.233050346374512,-5.521050453186035,8.476950645446777
1753059228908,4.666050434112549,-4.611000061035156,7.98900032043457
1753059228928,3.7300500869750977,-3.3490500450134277,8.110950469970703
1753059228947,3.4260001182556152,-3.616950273513794,7.8070502281188965
1753059228967,,,6.31095027923584
1753059228968,3.2479500770568848,-4.122000217437744,
1753059228987,2.8530001640319824,,4.840950012207031
1753059228988,,-4.5169501304626465,
1753059229007,4.027050018310547,-5.461050033569336,7.048050403594971
1753059229027,3.733950138092041,-6.718050479888916,8.381999969482422
1753059229046,4.4239501953125,-6.595950126647949,8.166000366210938
1753059229066,,,7.158000469207764
1753059229067,4.291950225830078,-5.350950241088867,
1753059229086,4.1610002517700195,-4.34505033493042,6.799050331115723
1753059229106,5.008050441741943,-3.9430501461029053,6.844950199127197
1753059229126,5.182950019836426,-4.9770002365112305,6.69795036315918
1753059229145,4.363950252532959,,6.378000259399414
1753059229146,,-5.254950046539307,
1753059229165,,,5.995050430297852
1753059229166,3.967050075531006,-5.182950019836426,
1753059229185,4.9870500564575195,-5.101950168609619,6.339000225067139
1753059229205,6.502050399780273,-6.600000381469727,6.865950107574463
1753059229225,5.868000507354736,-6.423000335693359,7.800000190734863
1753059229245,4.960050106048584,-6.382050514221191,8.371950149536133
1753059229265,5.182950019836426,-6.9810004234313965,8.32395076751709
1753059229285,5.334000110626221,-7.576950550079346,6.6409502029418945
1753059229304,5.193000316619873,-7.186950206756592,4.5769500732421875
1753059229324,6.118950366973877,-5.638050079345703,4.543950080871582
1753059229344,5.716950416564941,-5.061000347137451,4.933950424194336
1753059229364,4.468950271606445,-5.788950443267822,5.91795015335083
1753059229384,4.122000217437744,-5.784000396728516,6.772950172424316
1753059229403,4.885950088500977,,6.544950485229492
1753059229404,,-5.65500020980835,
1753059229423,5.544000148773193,-5.767050266265869,5.130000114440918
1753059229444,5.820000171661377,-6.772950172424316,4.084050178527832
1753059229463,7.033950328826904,-7.07205057144165,4.027050018310547
1753059229483,7.591950416564941,-6.472950458526611,4.4670000076293945
1753059229503,6.745950222015381,,4.888050079345703
1753059229504,,-6.211950302124023,
1753059229522,6.093000411987305,-6.564000129699707,4.35705041885376
1753059229542,5.592000484466553,-5.997000217437744,3.90405011177063
1753059229562,6.189000129699707,-5.86305046081543,3.226950168609619
1753059229582,7.354050159454346,-5.614050388336182,3.1410000324249268
1753059229602,8.065950393676758,-5.209050178527832,2.3389501571655273
1753059229621,,,0.9979500770568848
1753059229622,5.749950408935547,-4.819050312042236,
1753059229641,3.5209500789642334,-3.058950185775757,4.093950271606445
1753059229661,2.3149502277374268,-3.945000171661377,8.901000022888184
1753059229681,1.1269500255584717,-5.110950469970703,10.213050842285156
1753059229701,-0.06405000388622284,-4.879050254821777,9.085050582885742
1753059229721,-1.5889500379562378,-4.941000461578369,7.957950592041016
1753059229740,,,5.070000171661377
1753059229741,-0.8880000710487366,-4.647000312805176,
1753059229761,-0.9600000381469727,-4.684950351715088,4.386000156402588
1753059229780,-1.1269500255584717,-4.675050258636475,3.2940001487731934
1753059229800,9.106950759887695,-9.60300064086914,5.293050289154053
1753059229820,11.221050262451172,-15.684000968933105,8.314949989318848
1753059229839,,,12.378000259399414
1753059229840,-0.40905001759529114,-14.439001083374023,
1753059229859,1.6920000314712524,,5.824950218200684
1753059229860,,-13.909950256347656,
1753059229879,0.49695003032684326,-10.009950637817383,4.560000419616699
1753059229899,,,7.849950313568115
1753059229900,0.4300500154495239,-6.748950481414795,
1753059229919,1.4740500450134277,-5.85105037689209,6.069000244140625
1753059229939,0.6360000371932983,-6.670050144195557,9.43005084991455
1753059229959,0.05505000427365303,-6.021000385284424,8.710050582885742
1753059229978,0.2959500253200531,-5.880000114440918,7.575000286102295
1753059229998,,,7.728000164031982
1753059229999,-0.013950000517070293,-6.177000522613525,
1753059230018,0.544950008392334,,7.6080002784729
1753059230019,,-6.49500036239624,
1753059230038,0.8970000147819519,-6.8520002365112305,7.522050380706787
1753059230058,1.194000005722046,-6.724950313568115,7.513050556182861
1753059230084,1.2229501008987427,-6.5620503425598145,7.390050411224365
1753059230098,,,7.302000522613525
1753059230099,1.1700000762939453,-6.484950542449951,
1753059230118,1.3690500259399414,-6.684000492095947,7.302000522613525
1753059230137,,,7.242000579833984
1753059230138,0.9690000414848328,-6.88800048828125,
